sample_id	cluster	cell_type_major	cell_type_minor	cell_state	n_cells	contamination_median	contamination_P90	raw_total_counts	corrected_total_counts	top_marker_genes_expected	raw_top_marker_detected_pairs	corrected_top_marker_detected_pairs	top_marker_cell_pairs	raw_top_marker_count_sum	corrected_top_marker_count_sum	top_marker_detection_retention	top_marker_count_retention	total_count_retention
sample31	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	140	0.00165897808974287	0.0108851000189883	331441	329570.919005046	30	1556	1556	4200	3332	3331.06286976848	1	0.999718748429915	0.994357725824644
sample29	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	178	0.00164864301041457	0.0123166231935825	1046463	1035518.09874171	30	2260	2260	5340	9658	9637.04442715303	1	0.997830236814354	0.989541052805218
sample30	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	426	0.00162711046437787	0.00594848151182438	837038	834192.785849867	30	5112	5112	12780	13269	13266.3152677741	1	0.999797668835185	0.996600854262133
sample33	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	101	0.0016254652660337	0.0254739368647914	1663203	1656781.56067235	30	792	792	3030	7562	7553.6471969256	1	0.998895424084317	0.996139112707439
sample38	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	57	0.00161636185332319	0.0189345112251478	151886	149812.667844893	30	761	761	1710	3582	3570.85991188361	1	0.9968899809837	0.986349418938502
sample1	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	438	0.00158742675928277	0.0056228276829539	1640286	1634500.88574076	30	7332	7332	13140	26298	26290.0751480017	1	0.999698651912757	0.996473106361181
sample37	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	30	0.00158426186817927	0.00385094013491289	560329	558474.07873688	30	492	492	900	14908	14905.4847783543	1	0.999831283764042	0.996689585470108
sample5	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	138	0.00157259023854754	0.00863293832876488	1104915	1048296.58671733	30	2658	2658	4140	45399	45395.169698915	1	0.999915630276328	0.948757675221467
sample27	24	T/NK	Cycling_T_cell	cycling	103	0.00156493375046196	0.00897061637161358	539404	535869.730614296	30	1671	1671	3090	4313	4309.04968535582	1	0.999084091202371	0.993447825033363
sample36	19	Epithelial	Chief_like_epithelial	metallothionein_high	14	0.0015506400950544	0.573015693151736	150411	111188.329670844	30	82	82	420	6709	6613.88638508589	1	0.985822981828274	0.739230040827093
sample39	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	117	0.00154823465997584	0.0125361519393214	805318	803373.986832903	30	2042	2042	3510	9651	9650.95404950532	1	0.999995238784097	0.997586030404018
sample7	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	53	0.00153691110021993	0.054172538636413	441984	435917.579036494	30	870	870	1590	9774	9773.46629902956	1	0.999945395849147	0.986274568845238
sample1	17	Mast	Mast_cell	mast_cell	65	0.00151670411847245	0.00752566110430885	229080	228344.561159169	30	1135	1135	1950	9046	9045.9127189701	1	0.999990351422739	0.996789598215336
sample4	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	254	0.00151412858456875	0.00950798266586315	1298476	1293681.94341714	30	4977	4977	7620	23029	23018.4110958015	1	0.99954019261807	0.996307935931921
sample27	17	Mast	Mast_cell	mast_cell	131	0.00150075489020535	0.0123905304458222	499854	497056.607624056	30	1963	1963	3930	10840	10836.4483888813	1	0.999672360597904	0.994403581093791
sample3	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	281	0.00149622876298254	0.00627745961421916	1681624	1673718.79725657	30	4863	4863	8430	35879	35867.0246873013	1	0.99966623058896	0.99529906641233
sample11	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	26	0.00148831310046133	0.00592003459182091	124701	124375.484247863	30	482	482	780	2272	2271.2952189933	1	0.999689797092121	0.997389629977814
sample22	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	17	0.00148687050205608	0.404903102798823	69105	60961.3365243025	30	103	103	510	4981	4911.94285095082	1	0.986135886559089	0.882155220668584
sample29	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	9	0.001485242956982	0.346741140334064	21627	19752.1701352048	30	212	212	270	3161	3078.23322911974	1	0.973816269889192	0.913310682720897
sample25	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	96	0.00147975283784128	0.0290075109264832	1482648	1440866.98928245	30	1330	1330	2880	44065	38913.7554762928	1	0.883098955549592	0.971820006692381
sample21	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	29	0.00147434355943833	0.282413008627792	152350	144918.465432392	30	332	332	870	68181	67036.8647826626	1	0.983219148775503	0.951220646093808
sample5	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	39	0.0014689529994589	0.00548524071986643	286062	285336.508995786	30	607	607	1170	7450	7449.82130560094	1	0.999976014174623	0.997463867957947
sample21	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	98	0.00145227032046072	0.00980781790628637	249724	248526.747432335	30	1502	1502	2940	9255	9253.26849291315	1	0.999812911173761	0.995205696818628
sample4	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	28	0.00144735737137613	0.00754779027070448	268800	268537.295431615	30	524	524	840	4806	4805.99902255088	1	0.999999796618994	0.999022676456899
sample1	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	146	0.00144396549877759	0.00839872831663116	1029287	1026320.84394041	30	2930	2930	4380	43820	43819.6811888473	1	0.999992724528692	0.997118241987325
sample5	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	44	0.00143524585034221	0.004616126682891	231616	231045.987841121	30	911	911	1320	4990	4989.19694274116	1	0.999839066681595	0.997538977622968
sample7	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	155	0.00143492737384097	0.00673939208540105	745959	743704.649273818	30	2764	2764	4650	12382	12379.1884047362	1	0.999772928827026	0.996977916043399
sample19	12	B/Plasma	Conventional_B_cell	B_cell	22	0.00142820951988436	0.257248758147015	207788	205162.740412461	30	91	91	660	398	394.914450575834	1	0.992247363255865	0.987365682390036
sample29	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	36	0.00142815847390793	0.0305447751504806	198982	197395.167364932	30	669	669	1080	16552	16548.275875131	1	0.999775004539089	0.992025245323355
sample17	17	Mast	Mast_cell	mast_cell	11	0.00142315470217444	0.440186225060764	31908	29987.045871026	30	13	13	330	20	19.3636581496493	1	0.968182907482465	0.939797100132445
sample33	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	34	0.00141647655434004	0.0531362271958465	281340	278491.825737699	30	603	603	1020	19415	19407.3051264798	1	0.999603663480802	0.98987639773121
sample1	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	67	0.00140538688281502	0.00383519085381218	264980	264455.769454468	30	1167	1167	2010	5879	5877.98128640353	1	0.999826719918954	0.998021622214762
sample19	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	54	0.00140091308044484	0.00925488230411401	211544	210920.257244466	30	1142	1142	1620	6328	6327.50333420487	1	0.999921512990655	0.997051475080673
sample1	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	37	0.00139964635592966	0.0582013589066752	103330	102207.546664641	30	181	181	1110	12991	12882.0418785427	1	0.991612799518338	0.98913719795452
sample27	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	133	0.00137375050356365	0.00927942993365678	454919	452608.928686689	30	1970	1970	3990	38971	38958.0642426464	1	0.999668067092105	0.994922016197803
sample20	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	26	0.0013638533732483	0.0136084602793736	104841	103573.649572828	30	628	628	780	8915	8867.02394761572	1	0.994618502256391	0.98791169077773
sample16	17	Mast	Mast_cell	mast_cell	6	0.00134348193458067	0.00775745913860912	72522	72326.6538798328	30	149	149	180	1870	1869.98478672762	1	0.999991864560227	0.997306388128193
sample37	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	8	0.00134140702231937	0.024298494018076	99917	99768.9259919254	30	94	94	240	1700	1699.92408517953	1	0.999955344223252	0.998518029884058
sample7	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	100	0.00134109923686456	0.00439390979408778	394824	394201.589447244	30	1650	1650	3000	12811	12809.455314052	1	0.999879425029427	0.998423574674397
sample6	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	130	0.0013399152242687	0.00579075800075893	681186	679860.83768977	30	2665	2665	3900	19121	19118.3258938974	1	0.999860148208639	0.998054624859832
sample6	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	87	0.00133812130805128	0.0104302976998484	933411	929743.605799488	30	1789	1789	2610	17386	17385.9087452794	1	0.9999947512527	0.996070976021804
sample18	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	28	0.0013344444555848	0.0444497738198893	112574	110358.041749947	30	336	336	840	3048	3047.59235785458	1	0.999866259138642	0.980315541332342
sample39	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	43	0.00132572451843585	0.0145474295419104	201987	198973.00169188	30	521	521	1290	4707	4706.7000377269	1	0.999936273152093	0.985078255986175
sample39	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	335	0.00132018960959341	0.00641392814579987	2493225	2482502.10600984	30	6599	6599	10050	104639	104634.418920913	1	0.999956220156092	0.995699187201251
sample21	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	92	0.00130463786072393	0.0119031139939056	426004	425103.522517167	30	1645	1645	2760	20741	20740.9319743643	1	0.99999672023356	0.997886222939613
sample24	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	84	0.00129461201562339	0.00836807186206978	198053	195676.675965362	30	1228	1228	2520	6036	6033.53835624152	1	0.99959217300224	0.988001575161004
sample20	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	3	0.00128533740979468	0.00441094643526662	14954	14942.875051181	30	12	12	90	44	43.9991030562657	1	0.99997961491513	0.999256055315033
sample37	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	29	0.00125351809118244	0.00358812103116631	228589	228254.655653014	30	602	602	870	3278	3277.65623667721	1	0.999895130163883	0.998537355922699
sample20	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	12	0.00125043854864992	0.00876603727440757	202131	201347.644372218	30	159	159	360	13701	13700.597532511	1	0.999970624955185	0.996124515152142
sample5	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	244	0.00124742325365378	0.00971332673648695	2964406	2958360.74624196	30	4101	4101	7320	105560	105548.072333219	1	0.999887005809201	0.997960720036986
sample7	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	11	0.0012425947010984	0.012684825882139	97726	97583.1860996601	30	223	223	330	8210	8209.4047413889	1	0.999927495906078	0.998538629429836
sample21	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	145	0.00124200310372968	0.01002051743493	405945	404904.202050705	30	2193	2193	4350	6077	6076.27233931603	1	0.999880259884157	0.997436110928093
sample30	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	129	0.00123854955934596	0.00549433239421744	277712	276440.764212803	30	1928	1928	3870	8817	8815.19905082043	1	0.999795741274859	0.995422467206324
sample2	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	17	0.00122505349668451	0.00596034414527162	83452	82974.7722879169	30	430	430	510	7289	7270.03440333523	1	0.997398052316536	0.994281410726129
sample11	19	Epithelial	Chief_like_epithelial	metallothionein_high	6	0.00122224894953426	0.00651145637433566	43887	43865.6311502288	30	46	46	180	963	962.95377201249	1	0.999951995859283	0.999513093859886
sample4	17	Mast	Mast_cell	mast_cell	20	0.00121747404456927	0.00456165188430789	136041	135785.635230674	30	476	476	600	7351	7350.97706864063	1	0.999996880511581	0.998122883767935
sample30	19	Epithelial	Chief_like_epithelial	metallothionein_high	52	0.00120470997463239	0.164505942659557	464640	442544.128229459	30	848	848	1560	161084	160792.670936339	1	0.998191446303412	0.952445179557203
sample12	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	32	0.00115637783580728	0.00847860799334602	165894	165145.33279013	30	651	651	960	3424	3422.5254694141	1	0.999569354384958	0.995487074819643
sample33	19	Epithelial	Chief_like_epithelial	metallothionein_high	54	0.00114565005474009	0.0606868549344478	852972	847615.713254935	30	415	415	1620	8479	8449.7950049485	1	0.996555608556256	0.993720442470485
sample33	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	20	0.00114426996253587	0.0090059845787396	152509	152005.293696019	30	116	116	600	847	846.990360508754	1	0.999988619254728	0.996697202761932
sample7	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	62	0.00114069371740111	0.0115816736356893	702963	700002.959241659	30	1213	1213	1860	9993	9992.94074707459	1	0.999994070556849	0.995789194085121
sample16	12	B/Plasma	Conventional_B_cell	B_cell	9	0.00113061610066413	0.00246699134661087	72319	72194.9725915428	30	133	133	270	657	656.937881258817	1	0.999905450926662	0.998284995527355
sample24	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	82	0.00112987571612491	0.0133834002386112	491796	489027.933186225	30	1316	1316	2460	5916	5915.95091264074	1	0.999991702609996	0.994371514177067
sample17	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	27	0.00112498341387519	0.314069048421191	483463	457766.885201023	30	401	401	810	33637	33609.1627134312	1	0.999172420650807	0.946849883447177
sample3	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	32	0.00111592490048387	0.00463603090808385	157543	157320.030850963	30	809	809	960	15026	15019.2604883703	1	0.999551476665136	0.998584709260097
sample11	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	24	0.00110328398378339	0.0728622989090169	108171	99162.0642412894	30	655	655	720	21631	20891.3848093261	1	0.965807628372525	0.916715794818291
sample2	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	79	0.00109408170452766	0.0259689715560324	1174292	1169027.23523326	30	1694	1694	2370	52280	52279.271647708	1	0.999986068242311	0.99551664767644
sample7	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	21	0.00109383636329165	0.00998290992700971	101528	101388.415843923	30	241	241	630	1712	1711.96425867794	1	0.999979123059543	0.99862516590421
sample1	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	39	0.00109206946845554	0.0093687047485522	217537	215614.56195696	30	361	361	1170	5589	5588.64686058848	1	0.999936815277952	0.99116270775528
sample4	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	132	0.00109035057583217	0.0103289522783368	573813	571361.05371037	30	2544	2544	3960	26149	26140.3270052708	1	0.999668324038044	0.995726924469069
sample29	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	142	0.00107608194414292	0.0103356269066063	2180409	2173546.26504645	30	1831	1831	4260	62271	62219.7287517827	1	0.999176643249389	0.996852546951719
sample1	19	Epithelial	Chief_like_epithelial	metallothionein_high	36	0.00107231831317475	0.0100789528633556	364639	363588.992540355	30	345	345	1080	6924	6917.35215929732	1	0.999039884358365	0.997120419210109
sample2	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	96	0.00107064799582707	0.0229093625167015	541653	535538.598343372	30	1673	1673	2880	18352	18347.6109393485	1	0.999760840199894	0.988711589049396
sample8	23	T/NK	CCR6_KLRB1_CCL20_CD4_like_T	Th17_like_CCL20_high	16	0.00106885599538343	0.00632156112042989	47586	47494.634802128	30	353	353	480	4244	4240.37758077364	1	0.999146461068247	0.998079998363551
sample7	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	94	0.00106772733453275	0.00534827218473633	469621	468854.006390288	30	1851	1851	2820	12151	12150.1535727955	1	0.999930340942765	0.998366781703306
sample24	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	124	0.00106378149095898	0.0156117640788605	735645	728502.443282169	30	1701	1701	3720	16448	16446.7068124672	1	0.999921377217118	0.990290756114931
sample4	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	51	0.00105736371172316	0.0187045785060499	588167	581446.17711224	30	891	891	1530	15043	15042.4808329113	1	0.999965487795737	0.988573274447972
sample24	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	106	0.00105362143235666	0.0504647180628265	839229	820202.070351384	30	1553	1553	3180	22736	22733.4879593876	1	0.999889512640202	0.977328083695134
sample2	24	T/NK	Cycling_T_cell	cycling	15	0.00104727034905781	0.00878995549785324	93381	93215.2862716593	30	166	166	450	533	532.953957624459	1	0.999913616556209	0.998225402080287
sample4	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	20	0.00103635760767616	0.0103353926544259	235728	235420.018822941	30	365	365	600	6636	6635.99003124307	1	0.999998497776231	0.998693489203408
sample24	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	382	0.00102757839415203	0.00876255314035768	2306800	2293286.92494244	30	7543	7543	11460	190136	190043.893577947	1	0.99951557610314	0.994142069075101
sample7	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	81	0.00101479213118615	0.0141176703275227	879771	877348.788899005	30	1664	1664	2430	30646	30645.6460468184	1	0.999988450264909	0.997246770919938
sample30	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	135	0.000971377472469807	0.00646839387004539	492754	488805.816072987	30	2204	2204	4050	15975	15974.8241796817	1	0.999988994033285	0.991987515216491
sample27	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	84	0.000962307756245673	0.0945893221379083	548998	539694.165626568	30	1188	1188	2520	10539	10536.1918734022	1	0.999733549046612	0.983053063265381
sample5	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	187	0.000955569248988561	0.00687953781610451	2101295	2095974.5879073	30	4025	4025	5610	36468	36467.7886837406	1	0.999994205433273	0.997468031812429
sample27	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	76	0.000954445329479663	0.0369719580927363	141269	137189.316860994	30	719	719	2280	2961	2952.92969292242	1	0.99727446569484	0.971121172097165
sample21	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	52	0.000952535329882934	0.00319003128614732	159271	159036.470438406	30	794	794	1560	2694	2693.8399195353	1	0.999940578892093	0.998527481075685
sample3	19	Epithelial	Chief_like_epithelial	metallothionein_high	43	0.000949088939270049	0.00945625760973294	675457	674768.371074332	30	468	468	1290	12802	12800.599973054	1	0.999890639982345	0.998980499238785
